CAMERON FRANCE INVESTISSEMENT;http://www.societe.com/societe/cameron-france-investissement-sas-483036216.html;01 55 60 55 90;[]
CAP'INVEST;http://www.societe.com/societe/cap-invest-434397535.html;None;[]
CAPA DEVELOPPEMENT;http://www.capatv.com/;01 40 45 47 00;[]
CARREFOUR BANQUE;http://www.carrefour-banque.fr/;None;[]
CARREFOUR BANQUE;http://www.carrefour-banque.fr/;None;[]
CARREFOUR BANQUE;http://www.carrefour-banque.fr/;None;[]
CARREFOUR BANQUE;http://www.carrefour-banque.fr/;None;[]
CARREFOUR BANQUE;http://www.carrefour-banque.fr/;None;[]
CARREFOUR BANQUE;http://www.carrefour-banque.fr/;None;[]
CATALYST CAPITAL FRANCE;http://www.catalystcapital.com/;01 56 88 54 88;['info@catalystcapital.com', 'info@catalystcapital.com']
CATE;http://club-ate.com/;None;['contact@club-ate.com']
CATERPILLAR FINANCE FRANCE;http://frfinance.cat.com/;0 820 22 28 34;[]
CAUTIALIS;http://www.cautialis.com/;None;[]
CCNS;http://www.13olympique.com/telecharger-la-ccns;None;[]
CDC INFRASTRUCTURE;http://www.cdcinfrastructure.com/;None;[]
CDC INNOVATION;http://www.innovationcapital.fr/;01 45 61 24 78;['businessplan@innovationcapital.fr', 'businessplan@innovationcapital.fr', 'businessplan@innovationcapital.fr']
CEREA GESTION;http://www.cerea.com/;01 75 77 78 00;[]
CHAFFOTEAUX;http://www.chaffoteaux.fr/;01 55 84 94 94;[]
CHEZ 96;http://fr.mappy.com/poi/4e899d8cde8e782ad8a37262;None;[]
CHEZ RASPOUTINE;http://www.raspoutine.com/;01 47 20 02 90;[]
CHIMIREC DEVELOPPEMENT;http://www.chimirec.fr/fr/;01 49 92 17 40;[]
CIBLE FINANCIERE;http://www.societe.com/societe/cible-financiere-348809120.html;01 56 62 73 00;[]
CIE FINANCIERE DU 37 AV DE FRIEDLAND;http://www.societe.com/societe/cie-financiere-37-avenue-friedland-453746257.html;None;[]
CIE GENERALE DE LOCATION D'EQUIPEMENTS;http://fr.kompass.com/c/cie-gen-de-location-d-equipements/fr0057891/;None;[]
CIE POUR LE FINANCEMENT DES LOISIRS;https://www.infogreffe.fr/societes/entreprise-societe/722037983-compagnie-pour-le-financement-des-loisirs-750172B037980000.html;None;[]
CL SA;https://www.clsa.com/;None;[]
CLEAR CHANNEL FRANCE;http://www.clearchannel.fr/;None;['vferrantin@clearchannel.fr', 'mlourenco@clearchannel.fr']
CLEAR HOLDING;http://www.societe.com/societe/clear-holding-811719343.html;None;[]
CM - CIC BAIL;https://www.cm-cic-bail.com/;None;[]
CM-CIC CAPITAL PRIVE;http://www.cmciccapitalprive.com/;None;['capitalprive@cmcic.fr', 'capitalprive@cmcic.fr']
CM-CIC EPARGNE SALARIALE;https://www.cic-epargnesalariale.fr/fr/entreprises/notre-vision-de-l-epargne-salariale/index.html;None;[]
CM-CIC EPARGNE SALARIALE;https://www.cic-epargnesalariale.fr/fr/entreprises/notre-vision-de-l-epargne-salariale/index.html;None;[]
CM-CIC FACTOR;http://www.cmcic-factor.com/affacturage/mre_5005/accueil/;04 72 23 19 70;[]
CMCIC LEASE;https://www.cm-cic-bail.com/;None;[]
CMV MEDIFORCE;http://www.cmvmediforce.fr/;01 56 76 98 00;[]
CMV MEDIFORCE;http://www.cmvmediforce.fr/;01 56 76 98 00;[]
COFACREDIT;http://www.gecapital.fr/fr/solutions_de_financement/affacturage/nos_offres_produits/affacturage_export.html;01 46 35 71 00;['emmanuel.gavignet@ge.com', 'emmanuel.gavignet@ge.com']
COFICA BAIL;http://www.cetelem.fr/credit/location/location-option-achat-voiture/;None;[]
COFILEAD;http://www.societe.com/societe/cofilead-499268597.html;01 45 74 64 00;[]
COGEFI GESTION;http://www.cogefi.fr/;01 40 06 02 22;[]
COMMUNICATION ET DEVELOPPEMENT SOCIAL;http://www.societe.com/societe/communication-et-developpement-social-432623205.html;None;[]
COMPAGNIE DE DISTRIBUTION EUROPEENNE;http://www.societe.com/societe/compagnie-de-distribution-europeenne-429486939.html;None;[]
COMPAGNIE POUR LA COMMUNICATION SA;http://www.cpcpackaging.com/fr/service/mentions-legales.html;None;[]
CONCERTO FINANCE;http://www.societe.com/societe/concerto-finance-528342728.html;01 44 43 01 00;[]
CONCORDE;https://fr.wikipedia.org/wiki/Concorde_(avion);None;[]
CONCORDE MANAGEMENT COMPANY;http://www.societe.com/societe/concorde-management-company-493203897.html;None;[]
CONSORTIUM FRANCAIS DE L'HABITATION;http://www.cfh.fr/;None;[]
CONSTELLIUM FRANCE HOLDCO;http://www.societe.com/societe/constellium-france-holdco-522728120.html;None;[]
CONSTRUCTA;http://www.constructa.fr/;None;[]
COPAG;http://www.copagcards.com/;None;[]
CORIANCE MANAGEMENT;http://www.groupe-coriance.fr/;None;[]
COUSIN LEVAGE;http://www.societe.com/societe/cousin-levage-382272557.html;01 48 36 00 84;[]
COVENTYA HOLDING;http://www.coventya.com/;01 47 15 73 00;[]
CREDIT AGRICOLE ASSURANCES;http://www.ca-assurances.com/;None;['service.presse@ca-assurances.frContacts', 'service.presse@ca-assurances.fr', 'service.presse@ca-assurances.fr', 'service.presse@ca-assurances.frPour', 'service.presse@ca-assurances.fr', 'service.presse@ca-assurances.fr']
CREDIT AGRICOLE IMMOBILIER ENTREPRISE;http://www.ca-immobilier.fr/;01 43 36 18 84;[]
CREDIT AGRICOLE LEASING & FACTORING;http://www.ca-leasingfactoring.com/;01 43 23 70 00;[]
CREDIT AGRICOLE PRIVATE BANKING;https://www.ca-indosuez.com/group/fr/;None;[]
CREDIT ET SERVICES FINANCIERS;http://www.verif.com/societe/CREDIT-ET-SERVICES-FINANCIERS-303477319/;None;[]
CREDIT FONCIER DE FRANCE;http://www.creditfoncier.fr/;None;[]
CREDIT IMMOBILIER DE FRANCE IDF;https://www.credit-immobilier-de-france.fr/;None;['relationspresse@creditimmobilierdefrance.com', 'relationspresse@creditimmobilierdefrance.com']
CREDIT IMMOBILIER FRANCE DEVELOPPEMENT;https://espace-client.credit-immobilier-de-france.fr/;01 49 93 09 45;[]
CREDIT LOGEMENT;http://www.creditlogement.fr/;01 44 61 60 01;[]
CREDIT SUISSE SECURITIES EUROPE LTD;https://www.credit-suisse.com/bs/en/investment-banking/financial-regulatory/european-financials.html;None;[]
CRH FRANCE DISTRIBUTION;http://www.crh-francedistribution.fr/;01 46 94 80 00;[]
CT FINANCES;http://www.courtage-pret-immobilier.info/;01 39 72 97 97;['ct.finances@wanadoo.fr', 'ct.finances@wanadoo.fr', 'ct.finances@wanadoo.fr', 'ct.finances@wanadoo.fr']
CT FINANCES;http://www.courtage-pret-immobilier.info/;01 39 72 97 97;['ct.finances@wanadoo.fr', 'ct.finances@wanadoo.fr', 'ct.finances@wanadoo.fr', 'ct.finances@wanadoo.fr']
D.P.L.E.;http://www.constructeur-de-maisons.fr/;02 35 80 72 45;['contact@groupe-dple.fr']
D.W.L FRANCE;http://www.chateaudepanigon.fr/fr/contact.html;None;['dwl.france@orange.fr']
DAT-SCHAUB FRANCE;http://www.soussana.com/;None;['contact@dat-schaub-france.com', 'contact@dat-schaub-france.com', 'contact@dat-schaub-france.com', 'contact@dat-schaub-france.com', 'contact@dat-schaub-france.com', 'contact@dat-schaub-france.com', 'contact@dat-schaub-france.com', 'contact@dat-schaub-france.com']
DATALOG FINANCE;http://www.datalog-finance.com/;01 44 08 80 10;[]
DC EXPANSION;http://www.societe.com/societe/d-c-expansion-403338015.html;02 47 43 14 16;[]
DDB LINK;http://www.ddb.fr/;01 53 32 60 00;['paul.ducre@ddb.fr', 'paul.ducre@ddb.fr', 'marie.gibert@ddb.fr', 'marie.gibert@ddb.fr', 'valerie.delarochebrochard@ddb.fr', 'valerie.delarochebrochard@ddb.fr', 'work@ddb.fr', 'work@ddb.fr']
DE LAGE LANDEN LEASING;http://www.dllgroup.com/fr;01 56 63 23 02;['info.france@dllgroup.com', 'info.france@dllgroup.com']
DELPHARM HOLDING;http://www.delpharm.com/;01 69 88 79 00;[]
DEM1;http://www.societe.com/societe/dem1-542036603.html;None;[]
DENIS PINAULT RESTAURATION;http://www.societe.com/societe/dpr-418965083.html;02 99 86 76 00;[]
DESSANGE INTERNATIONAL;http://salon.dessange.com/paris-elysees;01 43 59 31 31;[]
DEUTSCH;https://fr.wikipedia.org/wiki/Deutsch;None;[]
DEUTSCHE LEASING FRANCE SAS;https://www.deutsche-leasing.com/fr/unternehmen/international/frankreich;None;['contact@deutsche-leasing.fr', 'contact@deutsche-leasing.fr']
DEXIA CREDIT LOCAL;http://www.dexia-creditlocal.fr/;01 58 58 77 77;['client@dexia.com', 'client@dexia.com', 'assistance.internet@dexia.com', 'PressDexia@dexia.com', 'assistance.internet@dexia.com', 'assistance.internet@dexia.com', 'assistance.internet@dexia.com', 'client@dexia.com', 'client@dexia.com', 'assistance.internet@dexia.com', 'assistance.internet@dexia.com', 'client@dexia.com', 'client@dexia.com']
DFM CAPITAL;http://www.societe.com/societe/dfm-capital-508640943.html;None;[]
DHI COMPANY;http://www.societe.com/societe/dhi-company-493957823.html;01 56 79 78 30;[]
DIAC;http://www.diac.fr/;01 49 32 80 00;[]
DIAC;http://www.diac.fr/;01 49 32 80 00;[]
DIAC;http://www.diac.fr/;01 49 32 80 00;[]
DIAC;http://www.diac.fr/;01 49 32 80 00;[]
DIAC;http://www.diac.fr/;01 49 32 80 00;[]
DIAGEO FRANCE;http://www.diageo.com/fr-ca/;01 44 69 29 90;[]
DISCOVER THE WORLD FRANCE;http://www.discovertheworld.com/office-details.php?pid=28;None;['mkbparis@discover-par.com']
DL SOFTWARE;http://www.dlsoftware.fr/;01 58 57 22 94;['jn.drouin@dlsoftware.fr', 'jn.drouin@dlsoftware.fr', 'p.lemaire@dlsoftware.fr', 'p.lemaire@dlsoftware.fr', 'blehari@actifin.fr', 'blehari@actifin.fr', 'contact@dlsoftware.fr', 'contact@dlsoftware.fr']
DMA GESTION;http://www.societe.com/societe/dma-gestion-439131632.html;01 30 09 29 30;[]
DOCAPOST;http://www.docapost.com/;None;[]
DOMIA GROUP;http://www.capital.fr/bourse/communiques/domia-group-finalisation-de-la-refondation-financiere-de-domia-group-lancement-de-l-offre-de-liquidite-suivie-de-la-radiation-du-marche-libre-emission-de-bsa-pour-les-actionnaires-historiques-914550;None;[]
DOMITYS NORD-OUEST;http://www.domitys.fr/;02 47 51 70 00;['exemple@exemple.fr', 'contact@domitys.fr', 'contact@domitys.fr', 'exemple@exemple.fr', 'contact@domitys.fr', 'contact@domitys.fr']
DOMOFINANCE;http://www.domofinance.com/;0 820 36 33 03;[]
DOMOFINANCE;http://www.domofinance.com/;0 820 36 33 03;[]
